5492	1101	
6015	5071	
6019	6947	
6022	4396	
6024	385	
6025	10309	
6027	4201	
6031	9753	
6035	10354	
6042	4386	
6045	13365	
6052	4385	
6054	1267	
6055	4274	
6056	9937	
6062	4718	
6063	15678	
6070	4434	
6075	10313	
6079	650	
6080	10476	
6085	15364	
6089	9792	
6093	10998	
6098	9174	
6103	4340	
6105	15129	
6109	15077	
6114	10118	
6118	4638	
6123	10342	
6128	10245	
6133	4394	
6135	15789	
6141	5234	
6145	11402	
6151	14711	
6159	965	
6160	14134	
6165	4456	
6168	9939	
6172	4391	
6173	9860	
6178	4458	
6182	5389	
6185	10088	
6190	15077	
6197	4436	
6199	618	
6200	4450	
6204	4748	
6207	14542	
6212	1954	
6213	10243	
6219	833	
6222	5501	
6225	4468	
6228	9668	
6232	4261	
6234	2909	
6235	4730	
6239	1090	
6241	10277	
6244	1109	
6246	9747	
6251	15711	
6256	10542	
6261	9724	
6268	4653	
6269	16507	
6274	3253	
6277	855	
6278	4693	
6280	4940	
6284	2537	
6286	4613	
6288	4777	
6292	10429	
6294	6458	
6298	4400	
6301	9644	
6306	9871	
6310	18701	
6319	1062	
6320	4567	
6324	9365	
6328	15859	
6332	5484	
6334	935	
6336	10916	
6339	2234	
6341	5901	
6344	972	
6345	11076	
6350	5081	
6353	11129	
6358	12593	
6364	1514	
6365	6002	
6368	10058	
6372	4474	
6374	1509	
6376	11018	
6382	10704	
6386	15004	
6391	9861	
6396	4585	
6401	9705	
6403	4432	
6406	10788	
6413	10330	
6418	13294	
6423	15743	
6429	5136	
6433	11334	
6437	5807	
6439	1475	
6441	16405	
6449	15256	
6455	10248	
6461	10006	
6469	15521	
6473	1307	
6474	6083	
6478	4548	
6482	4622	
6485	17434	
6491	18068	
6499	2638	
6500	5498	
6504	1265	
6505	16655	
6511	16695	
6518	5020	
6522	4846	
6524	4498	
6525	16121	
6531	15525	
6539	786	
6540	15394	
6547	4874	
6548	10227	
6553	4527	
6555	4785	
6558	10186	
6563	16348	
6571	10096	
6575	16560	
6582	4679	
6584	1578	
6585	10354	
6590	4944	
6593	10433	
6599	917	
6601	15251	
6607	10216	
6612	4813	
6613	9876	
6619	844	
6621	10600	
6628	10556	
6633	928	
6634	821	
6635	10238	
6639	1347	
6641	10850	
6648	4849	
6651	10255	
6657	4552	
6660	10022	
6666	10042	
6670	15647	
6677	4509	
6678	9979	
6684	4652	
6687	4518	
6689	15487	
6695	4472	
6697	15587	
6703	15337	
6711	10238	
6716	4540	
6719	741	
6721	16016	
6728	4581	
6731	10163	
6737	4674	
6739	2936	
6740	4623	
6743	4517	
6746	10250	
6750	15813	
6757	4603	
6760	5332	
6762	4750	
6765	4954	
6768	10371	
6772	5248	
6773	17291	
6783	510	
6784	3765	
6786	721	
6787	4631	
6790	4800	
6792	4745	
6796	9885	
6803	9859	
6808	10070	
6813	508	
6814	3957	
6815	15402	
6824	1182	
6825	10155	
6829	15274	
6837	4429	
6839	1269	
6840	15206	
6846	9729	
6851	9863	
6857	4503	
6861	9714	
6867	4403	
6868	4396	
6871	9841	
6878	9769	
6883	14936	
6888	4366	
6891	2718	
6893	10062	
6897	4334	
6899	2551	
6901	9825	
6908	4412	
6911	9842	
6914	1193	
6915	15635	
6922	4641	
6924	4437	
6927	1026	
9887	1344	
9931	967	
6782	1126	
9781	963	
9806	691	
201	741	
541	1388	
610	4722	
626	839	
641	1245	
857	2025	
859	756	
863	3486	
875	907	
876	668	
881	513	
882	4033	
981	897	
995	4209	
1001	790	
1003	370	
1009	763	
1010	4287	
1015	3946	
1033	965	
1034	4295	
1038	737	
1039	591	
1050	2490	
1056	3435	
1061	734	
1070	4973	
1075	4504	
1096	397	
1097	393	
1122	5798	
1291	4819	
1294	5515	
1299	3189	
1308	602	
1309	388	
1311	374	
1326	4742	
1331	738	
1333	487	
1386	407	
1481	4041	
1540	5175	
1549	854	
1550	4491	
1559	812	
1561	4640	
1566	385	
1571	629	
1577	381	
1578	300	
1579	297	
1589	1727	
1591	399	
1606	1748	
1610	419	
1616	721	
1623	760	
1633	530	
1638	439	
1641	453	
1643	4926	
1686	1026	
1807	5419	
1812	4841	
1827	507	
1851	367	
1852	4432	
1860	777	
1876	468	
1885	2903	
1902	2629	
1994	396	
2031	415	
2062	1141	
2111	789	
2171	448	
2265	1120	
2274	1705	
2276	772	
2280	3910	
2284	1262	
2286	4326	
2290	389	
2292	1048	
2371	1022	
2385	1322	
2391	798	
2519	804	
2521	422	
2523	2418	
2526	1357	
2548	677	
2553	392	
2556	773	
2581	425	
2607	4806	
2611	4585	
2615	3980	
2623	3503	
2627	2825	
2630	1069	
2666	1273	
2668	948	
2676	1497	
2682	1354	
2731	1368	
2769	1359	
2794	4498	
2798	3479	
2802	687	
2977	1252	
2979	427	
2993	972	
2994	725	
3018	854	
3019	4071	
3026	4370	
3030	741	
3031	1058	
3108	1290	
3126	4829	
3140	810	
3147	4505	
3151	4577	
3165	3591	
3171	584	
3286	818	
6091	407	
8046	465	
9747	1280	
1997	758	
1998	364	
2002	2437	
2005	1146	
2947	481	
6161	761	
7257	503	
7652	735	
9337	1126	
9441	1974	
244	872	
5083	690	
6186	5043	
9031	649	
9067	1254	
9131	1485	
848	880	
1291	433	
1767	1292	
5687	1192	
10057	811	
10058	764	
10159	714	
347	874	
347	1071	
