1781547212882361,normal,6106,33495,22,1,Format1C,2.159,1,69.444,1.593
1781547213142337,normal,6230,19712,24,3,Format1C,1.064,1,55.035,0.416
1781547213189690,normal,6269,30528,18,1,Format1C,2.473,1,66.667,1.707
1781547213431669,normal,6487,14111,30,1,Format1C,1.505,1,63.889,1.130
1781547213501841,normal,6540,13061,8,2,Format1C,0.851,1,57.639,0.476
1781547227213571,normal,6035,48421,14,1,Format1C,1.798,1,66.667,1.152
1781547227235395,normal,6049,39767,30,1,Format1C,2.017,1,65.278,1.437
1781547227371047,normal,6113,31544,16,1,Format1C,1.748,1,69.444,1.151
1781547227508060,normal,6190,52170,8,2,Format1C,1.040,1,61.458,0.646
1781547227585312,normal,6233,31045,18,1,Format0 ,1.780,2,81.250,1.497
1781547227656039,normal,6269,30528,18,1,Format1C,2.473,1,66.667,1.707
1781547228242647,normal,6540,13061,8,2,Format1C,0.851,1,57.639,0.476
1781547228740884,normal,6812,37340,0,3,Format1C,0.708,1,57.812,0.195
1781547228749260,normal,6817,33885,0,1,Format1C,2.007,1,70.833,1.186
1781547228779425,normal,6835,30296,30,1,Format1C,1.072,1,62.500,0.772
1781547228829515,normal,6862,1614,2,1,Format0 ,1.558,1,75.694,1.237
1781547228865420,normal,6883,28160,30,1,Format1C,0.907,1,66.667,0.697
1781547228916457,normal,6912,27983,6,1,Format0 ,1.579,2,77.083,1.269
1781547242834445,normal,882,96,7,0,Format0 ,0.896,1,97.222,0.894
1781547243082594,normal,1123,96,1,0,Format0 ,0.890,1,97.222,0.859
1781547244286221,normal,2281,96,6,0,Format0 ,0.793,1,95.833,0.764
1781547244290602,normal,2285,12129,2,1,Format0 ,0.944,2,83.333,0.631
1781547245008475,normal,2978,96,1,0,Format0 ,0.986,1,100.000,0.987
1781547369618921,normal,6129,55689,30,1,Format1C,1.685,1,62.500,1.118
1781547369819102,normal,6229,54625,30,1,Format1C,1.590,1,65.278,1.070
1781547369905716,normal,6269,30528,18,1,Format1C,2.473,1,66.667,1.707
1781547369938683,normal,6286,30354,8,1,Format1C,2.314,1,71.528,1.526
1781547369969506,normal,6300,61335,0,3,Format1 ,1.643,1,59.375,0.594
1781547370026703,normal,6329,3861,34,1,Format1C,1.957,1,65.972,1.723
1781547370431350,normal,6509,26745,34,1,Format1C,2.016,1,61.806,1.404
1781547370509390,normal,6540,13061,8,2,Format1C,0.851,1,57.639,0.476
1781547445468524,normal,6035,48421,14,1,Format1C,1.798,1,66.667,1.152
1781547445490872,normal,6049,39767,30,1,Format1C,2.017,1,65.278,1.437
1781547445655652,normal,6129,55689,30,1,Format1C,1.685,1,62.500,1.118
1781547445796290,normal,6207,25372,8,2,Format1C,1.544,1,59.722,0.822
1781547445809874,normal,6212,8442,0,3,Format1C,2.210,1,58.681,0.602
1781547445918108,normal,6269,30528,18,1,Format1C,2.473,1,66.667,1.707
1781547446950255,normal,6812,37340,0,3,Format1C,0.708,1,57.812,0.195
1781547446957060,normal,6817,33885,0,1,Format1C,2.007,1,70.833,1.186
1781547446990180,normal,6835,30296,30,1,Format1C,1.072,1,62.500,0.772
1781547447038658,normal,6862,1614,2,1,Format0 ,1.558,1,75.694,1.237
